Date,close,open,high,low,volume
22-07-2025,56756,57253.35,57286.15,56692,132.76
21-07-2025,56952.75,56558.9,56983.45,56255.7,133.66
18-07-2025,56283,56524.25,56705.15,56204.85,141.25
17-07-2025,56828.8,57231.95,57262.85,56780.15,129.76
16-07-2025,57168.95,57111.25,57276.55,56937.6,161.25
15-07-2025,57006.65,56709.2,57134.95,56707.8,124.58
14-07-2025,56765.35,56780.75,56896.3,56594.25,123.04
11-07-2025,56754.7,56843.45,57091.05,56607.75,95.54
10-07-2025,56956,57339.75,57363.7,56886.6,102
09-07-2025,57213.55,57199.75,57290.65,57037.9,91.11
08-07-2025,57256.3,56942.55,57303.3,56923.05,105.5
07-07-2025,56949.2,56938.7,57152.2,56838.55,103.28
04-07-2025,57031.9,56825.25,57075.1,56623.6,93.86
03-07-2025,56791.95,57050.4,57193.25,56764.1,149.89
02-07-2025,56999.2,57558.2,57628.4,56833.8,169.59
01-07-2025,57459.45,57375.8,57533.85,57150.35,283.28
30-06-2025,57312.75,57529.95,57614.5,57193.8,182.97
27-06-2025,57443.9,57234.7,57475.4,56993.85,237.98
26-06-2025,57206.7,56693.55,57263.45,56558.35,176.54
25-06-2025,56621.15,56564.5,56681.4,56420.65,98.67
24-06-2025,56461.9,56529.45,56862,56276.15,132.95
23-06-2025,56059.35,55832.35,56233.55,55779.25,86.82
20-06-2025,56252.85,55566.7,56328.2,55566.4,161.5
19-06-2025,55577.45,55784.85,55942.45,55475.45,131.34
18-06-2025,55828.75,55544.95,55933.6,55511.8,116.39
17-06-2025,55714.15,55975,56067.3,55643.95,106.31
16-06-2025,55944.9,55554.1,55999.85,55381.45,107.68
13-06-2025,55527.35,55149.3,55688,55149.3,142.01
12-06-2025,56082.55,56480.9,56611.05,55968.5,135.27
11-06-2025,56459.75,56639.85,56782.5,56399.4,135.26
10-06-2025,56629.1,56993.9,57015.4,56564.15,145.97
09-06-2025,56839.6,57049.5,57049.5,56792.7,207.48
06-06-2025,56578.4,55699.45,56695,55534.75,347.02
05-06-2025,55760.85,55806.75,56010.15,55580.45,141.28
04-06-2025,55676.85,55650.35,55791,55408.35,151.49
03-06-2025,55599.95,56104.8,56161.4,55455.8,212.81
02-06-2025,55903.4,55598.25,55966.3,55400.55,211.3
30-05-2025,55749.7,55615.55,55813.3,55356.6,281.06
29-05-2025,55546.05,55571.4,55782.75,55096.45,185.73
28-05-2025,55417,55328.6,55521.8,55235.55,128.32
27-05-2025,55352.8,55458.95,55831.35,55037.85,145.38
26-05-2025,55572,55534.9,55875.75,55307.5,90.84
23-05-2025,55398.25,54959.3,55441.3,54854.5,88.89
22-05-2025,54941.3,54875.9,54996.1,54576.6,148.23
21-05-2025,55075.1,55060.2,55336.85,54690.8,119.46
20-05-2025,54877.35,55445.3,55568.35,54829.45,143.43
19-05-2025,55420.7,55326.05,55695.55,55296.55,138.06
16-05-2025,55354.9,55276,55418.9,55170.25,136.05
15-05-2025,55355.6,54853.7,55490.55,54442.3,138.42
14-05-2025,54801.3,55008.55,55208.6,54491,145.17
13-05-2025,54940.85,55233.5,55499.65,54888.5,190.04
12-05-2025,55382.85,54658.75,55466.3,54558.05,199.59
09-05-2025,53595.25,53595.95,54054.8,53483.05,179.29
08-05-2025,54365.65,54801.75,54937.25,54108,302.2
07-05-2025,54610.9,54013.4,54684.3,53919.9,268.88
06-05-2025,54271.4,54918.25,55036.95,54172.95,198.69
05-05-2025,54919.5,55065.8,55345.5,54786.5,139.41
02-05-2025,55115.35,55100.95,55691.95,54994.4,154.19
30-04-2025,55087.15,55382.4,55478.25,54723.7,193.53
29-04-2025,55391.25,55524.35,55957.75,55262.4,193.9
28-04-2025,55432.8,54610.3,55577.4,54582.35,178.63
25-04-2025,54664.05,55233.55,55350.55,54176.45,210.77
24-04-2025,55201.4,55103.9,55550.45,55088.4,233.22
23-04-2025,55370.05,56097.1,56098.7,55162.5,245.52
22-04-2025,55647.2,55414.3,55961.2,55243.55,276.88
21-04-2025,55304.5,54891.25,55461.65,54674.95,267.37
17-04-2025,54290.2,53153.75,54407.2,53084.9,294.95
16-04-2025,53117.75,52690.9,53164.45,52471.35,200.5
15-04-2025,52379.5,52299,52486.35,51863.3,203.76
11-04-2025,51002.35,50634.1,51244.7,50634.1,139.97
09-04-2025,50240.15,50487.1,50496.9,49910.85,141.79
08-04-2025,50511,50388.55,50793.7,50030.8,162.26
07-04-2025,49860.1,49336.1,50426.25,49156.95,236.79
04-04-2025,51502.7,51711.6,51893.6,51360.4,189.61
03-04-2025,51597.35,50910,51661.6,50906.65,291.16
02-04-2025,51348.05,50966.9,51404.2,50908.35,149.91
01-04-2025,50827.5,51178.15,51683.85,50742,176.32
28-03-2025,51564.85,51608.4,51839.1,51335.35,171.15
27-03-2025,51575.85,51084.7,51714.35,51050.85,415.77
26-03-2025,51209,51640.05,51875.8,51069.15,152.9
25-03-2025,51607.95,51874.2,52063.95,51429.6,185.2
24-03-2025,51704.95,50982.7,51801.15,50795.9,180.44
21-03-2025,50593.55,49927.1,50672.15,49891.95,225.5
20-03-2025,50062.85,49947.6,50155.3,49771.65,115.74
19-03-2025,49702.6,49375.4,49807.55,49324.8,137.64
18-03-2025,49314.5,48792.9,49400.3,48629.45,146.55
17-03-2025,48354.15,48219.55,48481.35,48196.1,131.27
13-03-2025,48060.4,48219.15,48352.45,48006.1,145.86
12-03-2025,48056.65,47894.4,48222.15,47844.95,243.28
11-03-2025,47853.95,47874.8,48029.05,47702.9,222.38
10-03-2025,48216.8,48312,48599.15,48124.65,123.77
07-03-2025,48497.5,48463.8,48709.05,48359.35,106.04
06-03-2025,48627.7,48760,48839.1,48299.4,137.39
05-03-2025,48489.95,48241.3,48657.65,48190.25,127.8
04-03-2025,48245.2,47942.5,48374.9,47924.75,139.3
03-03-2025,48114.3,48478.6,48574.7,47841.3,151.03
28-02-2025,48344.7,48437.55,48574.5,48078.7,287.72
27-02-2025,48743.8,48732.2,48972.55,48627.1,186.73
25-02-2025,48608.35,48691.2,48862.15,48534.15,106.65
24-02-2025,48651.95,48619.8,48748.4,48281.9,95.75
21-02-2025,48981.2,49127.95,49306.55,48764,95.35
20-02-2025,49334.55,49314.1,49455.8,49150.95,111.96
19-02-2025,49570.1,48895.35,49628.25,48804,113.25
18-02-2025,49087.3,49211.85,49328.55,48814.95,107.78
17-02-2025,49258.9,48880.4,49319,48525.6,114.81
14-02-2025,49099.45,49485.65,49592.95,48719.75,130.64
13-02-2025,49359.85,49469.35,49836.1,49276.1,118.61
12-02-2025,49479.45,49402.25,49702.35,48734.35,136.47
11-02-2025,49403.4,49812.15,49906.75,49177.4,127.02
10-02-2025,49981,50052.5,50155.65,49703.1,98.42
07-02-2025,50158.85,50484.45,50641.75,49871.15,178.73
06-02-2025,50382.1,50468.35,50553.35,50149.8,158.4
05-02-2025,50343.05,50402.3,50522.15,50215.45,148.95
04-02-2025,50157.95,49538.8,50206.6,49482.5,155.66
03-02-2025,49210.55,49074.8,49373.45,48906.05,122.89
01-02-2025,49506.95,49592.55,50009.5,48925.45,118.01
31-01-2025,49587.2,49259.65,49674.8,49031.8,232.02
30-01-2025,49311.95,49206.2,49426.2,49031.8,197.91
29-01-2025,49165.95,48997.2,49199.65,48849.8,177.17
28-01-2025,48866.85,48642.5,49247.15,48449.05,299.94
27-01-2025,48064.65,47881.65,48319.2,47844.15,271.81
24-01-2025,48367.8,48546.05,48858.65,48203,139.95
23-01-2025,48589,48770.15,48892.7,48493,124.57
22-01-2025,48724.4,48689.55,48781.75,48074.05,151.68
21-01-2025,48570.9,49532,49543.15,48430.95,134.69
20-01-2025,49350.8,48834.15,49650.6,48683.6,173.12
17-01-2025,48540.6,48959.5,49047.2,48309.5,130.6
16-01-2025,49278.7,49082.9,49459,49038.45,146.73
15-01-2025,48751.7,48832.75,49083.65,48522.4,145.11
14-01-2025,48729.15,48266.9,49007.35,48235.2,151.92
13-01-2025,48041.25,48264.25,48606.35,47898.35,168.78
10-01-2025,48734.15,49426.5,49483.15,48631.2,142.39
09-01-2025,49503.5,49712.55,49798.1,49230.15,136.38
08-01-2025,49835.05,50201.75,50246.9,49389.75,131.18
07-01-2025,50202.15,50061.2,50447.6,49969.3,103.83
06-01-2025,49922,50990.65,51026.1,49751,184.59
03-01-2025,50988.8,51567.15,51671.6,50904.35,148.24
02-01-2025,51605.55,51084.95,51672.75,50992.8,134.4
01-01-2025,51060.6,50841.9,51321.95,50485.05,81.13
31-12-2024,50860.2,50648.2,50945.55,50599.8,105.27
30-12-2024,50952.75,51255.35,51979.75,50718.35,316.29
27-12-2024,51311.3,51268.2,51628.45,51240.1,78.17
26-12-2024,51170.7,51395.8,51740,50951.8,91.27
24-12-2024,51233,51314.95,51382.1,51137.5,112.05
23-12-2024,51317.6,51044.4,51417.35,51030.4,110.85
20-12-2024,50759.2,51401.35,51629,50609.35,228.2
19-12-2024,51575.7,51428.45,51789.85,51263.75,145.94
18-12-2024,52139.55,52696.95,52827.6,52010.65,149.54
17-12-2024,52834.8,53394.1,53515.7,52709.4,116.22
16-12-2024,53581.35,53502.5,53738.9,53335,85.76
13-12-2024,53583.8,53109.8,53654,52264.55,139.91
12-12-2024,53216.45,53201,53537.45,53174.4,99.47
11-12-2024,53391.35,53459.3,53648.05,53302.15,101.59
10-12-2024,53577.7,53450.05,53624.05,53302.65,121.84
09-12-2024,53407.75,53380.75,53775.1,53326.4,121.82
06-12-2024,53509.5,53634.2,53868.5,53160.65,209.37
05-12-2024,53603.55,53354.45,53888.3,52850.35,155.61
04-12-2024,53266.9,52775,53387.1,52685.15,228.58
03-12-2024,52695.75,52357.95,52780.9,52216.85,173.56
02-12-2024,52109,52087.65,52197.25,51693.95,102.5
29-11-2024,52055.6,51984.15,52170.9,51759.45,139.63
28-11-2024,51906.85,52389.95,52760.2,51782.9,172.03
27-11-2024,52301.8,52154.3,52444.35,52019.65,151.59
26-11-2024,52191.5,52554.9,52555.5,51999.75,113.12
25-11-2024,52207.5,52046.35,52331.1,51774.05,458.46
22-11-2024,51135.4,50512.8,51271.5,50508.25,183.38
21-11-2024,50372.9,50625,50652.15,49787.1,254.62
19-11-2024,50626.5,50580.55,50983.5,50440.85,185.76
18-11-2024,50363.8,50312.45,50445.8,50074,161.53
14-11-2024,50179.55,50053.45,50561.8,49939.35,133.89
13-11-2024,50088.35,51030.95,51353.5,49904.4,207.05
12-11-2024,51157.8,52053.75,52169.05,51006.85,131.42
11-11-2024,51876.75,51562.7,52177.7,51294.2,160.69
08-11-2024,51561.2,51869.15,52007.15,51494,157.23
07-11-2024,51916.5,52258.95,52377.25,51752.25,160.48
06-11-2024,52317.4,52440.4,52493.95,52185.4,219.1
05-11-2024,52207.25,51052.6,52289.55,50865.45,244.98
04-11-2024,51215.25,51764.5,51764.5,51066.8,320.47
01-11-2024,51673.9,51550.15,51825.5,51459.4,51.35
31-10-2024,51475.35,51649.45,52005.6,51318.1,319.91
30-10-2024,51807.5,51988.7,52220,51733,247.66
29-10-2024,52320.7,51404.1,52354.85,51278.9,374.63
28-10-2024,51259.3,51061.35,51589.15,51012.55,447.57
25-10-2024,50787.45,51369.75,51501.05,50382.1,271.74
24-10-2024,51531.15,51272.3,51781.55,51201.85,171.82
23-10-2024,51239,51117.8,51551.55,51107.9,208.11
22-10-2024,51257.15,52071.35,52257.3,51179.6,203.95
21-10-2024,51962.7,52361.1,52577.5,51855.15,145.73
18-10-2024,52094.2,51261,52199.45,51000.9,139.08
17-10-2024,51288.8,51849.3,51930.2,51150.25,107.82
16-10-2024,51801.05,51711.2,52031.6,51711.2,94.42
15-10-2024,51906,51975.95,52022.05,51698.75,101.41
14-10-2024,51816.9,51263.25,51893,51220.85,126.59
11-10-2024,51172.3,51491.9,51560,51005.85,109.42
10-10-2024,51530.9,51195.7,51659.45,51047,123.69
09-10-2024,51007,51161.75,51707.15,50903.75,310
08-10-2024,51021,50736.1,51176.05,50466,153.21
07-10-2024,50478.9,51543.2,51784.8,50194.3,328.68
04-10-2024,51462.05,51643.75,52358.35,51347.25,255.77
03-10-2024,51845.2,52314.45,52582.95,51683.4,272.33
01-10-2024,52922.6,52844,53235.25,52817.8,240.16
30-09-2024,52978.1,53556.95,53726.4,52926.55,179.32
27-09-2024,53834.3,54338.7,54338.7,53763.2,217.42
26-09-2024,54375.35,54045.85,54467.35,54010.9,170.54
25-09-2024,54101.65,53794,54141.3,53792.85,184.56
24-09-2024,53968.6,54110.65,54247.7,53904.65,192.6
23-09-2024,54105.8,53917.9,54197.95,53741.4,163.67
20-09-2024,53793.2,53235.8,54066.1,53037.6,271.88
19-09-2024,53037.6,52929.25,53353.3,52847.9,164.88
18-09-2024,52750.4,52177.1,52954.2,52154.55,205.13
17-09-2024,52188.65,52249.05,52284.6,52085.5,111.43
16-09-2024,52153.15,52038.7,52208.7,51921.45,93.78
13-09-2024,51938.05,51952.55,51994.1,51643.95,151.96
12-09-2024,51772.4,51271,51878.1,51025,127.9
11-09-2024,51010,51218.55,51420.15,50947.7,145.07
10-09-2024,51272.3,51328.3,51366,50958.25,119.25
09-09-2024,51117.8,50549.25,51192.75,50369.4,172.39
06-09-2024,50576.85,51200.4,51380.05,50447.3,185.97
05-09-2024,51473.05,51544.25,51636.75,51389.15,129.64
04-09-2024,51400.25,51364.65,51503.55,51259.9,159.7
03-09-2024,51689.1,51479.75,51750.1,51240.05,127.2
02-09-2024,51439.55,51579.5,51579.5,51295.8,150.15
30-08-2024,51351,51437.45,51466.55,51256,478.57
29-08-2024,51152.75,51103.75,51368.95,50984.4,143.63
28-08-2024,51143.85,51208.95,51260.75,51033.7,128.09
27-08-2024,51278.75,51214.05,51404.7,50938.1,111.42
26-08-2024,51148.1,51100.65,51317.85,51061.55,100.32
23-08-2024,50933.45,51040.05,51117.85,50856.7,88.48
22-08-2024,50985.7,50894.8,51080,50794.45,133.06
21-08-2024,50685.55,50666.65,50772.45,50333.35,180.8
20-08-2024,50803.15,50417.25,51025.6,50398.6,144.16
19-08-2024,50368.35,50683.55,50728.25,50283.55,115.32
16-08-2024,50516.9,50133,50603.4,49806.05,130.69
14-08-2024,49727.3,49887.15,49959.25,49654.65,137.13
13-08-2024,49831.85,50395.35,50559.25,49785.1,148.94
12-08-2024,50577.95,50412.6,50830.7,50149.25,163.54
09-08-2024,50484.5,50612.1,50707.75,50386.45,120.15
08-08-2024,50156.7,50051.9,50440.75,49829.6,124.82
07-08-2024,50119,50286.2,50292.45,49782.2,170.99
06-08-2024,49748.3,50436.9,50688.8,49659.05,162.84
05-08-2024,50092.1,50586.25,50747.55,49719.1,257.77
02-08-2024,51350.15,51172.25,51608.7,51087.85,162.97
01-08-2024,51564,51672.6,51877.15,51456.2,156.35
31-07-2024,51553.4,51583.45,51663.1,51335.7,219.03
30-07-2024,51499.3,51383.9,51957.75,51260.05,235.23
29-07-2024,51406.25,51546.65,52340.25,51186.95,513.7
26-07-2024,51295.95,50456.1,51398.6,50438.3,215.68
25-07-2024,50888.75,50762.3,51006.1,50559.9,188.41
24-07-2024,51317,51657.65,51944.65,50784.25,292.24
23-07-2024,51778.3,52511,52547.55,51342.65,207.78
22-07-2024,52280.4,52145.6,52427,51874.55,175.25
19-07-2024,52265.6,52531.55,52586.75,52146.3,134.14
18-07-2024,52620.7,52215.05,52782.75,52168.65,139.45
16-07-2024,52396.8,52466.7,52619.05,52331.6,158.8
15-07-2024,52455.9,52330.05,52662.25,52154,186.15
12-07-2024,52278.9,52272.65,52794.55,52171.15,170.98
11-07-2024,52270.65,52316.9,52400.3,51749.45,138.31
10-07-2024,52189.3,52528.8,52528.8,52075.4,228.02
09-07-2024,52568.8,52390.5,52626.6,52292.95,145.06
08-07-2024,52425.8,52533.1,52710.8,52246.7,158
05-07-2024,52660.35,52560.1,52817.85,52290.05,199.57
04-07-2024,53103.7,53357.7,53357.7,52815.9,163.67
03-07-2024,53089.25,52872.3,53256.7,52482.65,332.4
02-07-2024,52168.1,52793.75,52828.45,51996.65,194.68
01-07-2024,52574.75,52351.15,52656.15,52166.05,139.06
28-06-2024,52342.25,52874.95,53030.3,52242.3,244.63
27-06-2024,52811.3,52980.3,53180.75,52639,332.89
26-06-2024,52870.5,52653.2,52988.3,52373.7,214.29
25-06-2024,52606,51759.45,52746.5,51747.65,204.03
24-06-2024,51703.95,51280.25,51783.95,51138.9,176.61
21-06-2024,51661.45,51927.3,51934.35,51224.95,289.44
20-06-2024,51783.25,51712.9,51842.2,51281.5,235.94
19-06-2024,51398.05,50607.9,51957,50441.75,435.31
18-06-2024,50440.9,50194.35,50562.15,49900.2,189.24
14-06-2024,50002,49993.95,50102.6,49693.35,154.98
13-06-2024,49846.7,50179,50186.45,49799.65,125.68
12-06-2024,49895.1,49857.45,50233.4,49697.35,211.73
11-06-2024,49705.75,49751.2,49970.3,49530.45,128.46
10-06-2024,49780.9,49808.15,50252.95,49622.75,195.78
07-06-2024,49803.2,49316.95,49943.2,49080.45,170.27
06-06-2024,49291.9,49426.4,49672.75,48906.75,250.4
05-06-2024,49054.6,47486.6,49362.9,46446.8,546.76
04-06-2024,46928.6,50667.05,50667.05,46077.85,653.14
03-06-2024,50979.95,50889.85,51133.2,50092.65,453.25
31-05-2024,48983.95,48895.15,49122.55,48569.05,303.63
30-05-2024,48682.35,48313.6,49044.6,48313.6,151.04
29-05-2024,48501.35,48786.7,49022.6,48401.55,183.59
28-05-2024,49142.15,49390.9,49511.15,49043.65,155.17
27-05-2024,49281.8,49105.9,49688.85,49051.25,226.53
24-05-2024,48971.65,48668,49052.95,48644.8,135.01
23-05-2024,48768.6,47899.35,48829.7,47873.15,184.46
22-05-2024,47781.95,48113.9,48114.05,47435.25,204.87
21-05-2024,48048.2,47927.1,48259.75,47927.1,166.75
18-05-2024,48199.5,48197.3,48222.35,48108.15,19.23
17-05-2024,48115.65,47842.95,48188.65,47758.8,143.82
16-05-2024,47977.05,47945.85,48052.9,47340.35,219.94
15-05-2024,47687.45,47923.1,47957.2,47534.5,188.78
14-05-2024,47859.45,47748.85,47937.25,47607.85,151.96
13-05-2024,47754.1,47389.8,47841.6,46983.25,220.87
10-05-2024,47421.1,47555.5,47868.7,47313.35,218.85
09-05-2024,47487.9,47976.35,48258.65,47440.65,272.91
08-05-2024,48021.1,48124.2,48223.05,47851.15,286.04
07-05-2024,48285.35,48965.05,49023.5,48213.75,230.31
06-05-2024,48895.3,49174.55,49252.65,48784,340.19
03-05-2024,48923.55,49375.05,49607.75,48659.7,222.96
02-05-2024,49231.05,49262,49529.35,49123.6,291.86
30-04-2024,49396.75,49477.1,49974.75,49249.9,402.87
29-04-2024,49424.05,48359.9,49473.6,48342.7,327.13
26-04-2024,48201.05,48660,48679.65,48088.25,208.12
25-04-2024,48494.95,47772.65,48625.45,47737.2,337.41
24-04-2024,48189,48120.9,48246.2,48028.7,112.16
23-04-2024,47970.45,48299.6,48302.7,47899.3,141.11
22-04-2024,47924.9,48145.7,48146.3,47628.45,177.72
19-04-2024,47574.15,46744.95,47668.7,46579.05,164.58
18-04-2024,47069.45,47592.7,47829.75,46982.15,186.37
16-04-2024,47484.8,47436.7,47609,47316.55,186.07
15-04-2024,47773.25,48057.5,48255.5,47725.8,197.12
12-04-2024,48564.55,48671.2,48882.65,48477.55,207.99
10-04-2024,48986.6,48879.55,49057.4,48669.25,247.07
09-04-2024,48730.55,48810.8,48960.75,48568.25,147.58
08-04-2024,48581.7,48586.75,48716.95,48424.65,263.38
05-04-2024,48493.05,48104.65,48557.4,47894.5,214.31
04-04-2024,48060.8,48086.2,48254.65,47712.7,324.27
03-04-2024,47624.25,47350.25,47676.95,47279.8,283.78
02-04-2024,47545.45,47490.75,47707.35,47408.55,183.4
01-04-2024,47578.25,47391.05,47646.8,47373.1,134.09
28-03-2024,47124.6,46827.85,47440.45,46827.85,347.98
27-03-2024,46785.95,46643.45,46956.1,46643.45,285.05
26-03-2024,46600.2,46552.95,46788.35,46529.05,171.66
22-03-2024,46863.75,46634.9,46974.15,46566.8,172.18
21-03-2024,46684.9,46674.85,46990.25,46570.15,150.39
20-03-2024,46310.9,46392.9,46655.55,45828.8,210.37
19-03-2024,46384.8,46421.9,46602.35,46258.75,147.08
18-03-2024,46575.9,46458.75,46739.25,46022.15,151.33
15-03-2024,46594.1,46572.1,46802.55,46310.5,339.28
14-03-2024,46789.95,46825.75,47231.5,46565.55,220.39
13-03-2024,46981.3,47341.15,47468.7,46842.15,274.61
12-03-2024,47282.4,47351.35,47812.75,46884.45,207.22
11-03-2024,47327.85,47792.2,47853.8,47230.65,204.17
07-03-2024,47835.8,48035.8,48071.7,47747.2,146.31
06-03-2024,47965.4,47451.65,48161.25,47442.25,301.72
05-03-2024,47581,47265.7,47737.85,47196.75,176.91
04-03-2024,47456.1,47318.5,47529.6,47191.65,158.09
02-03-2024,47297.5,47377.45,47433.85,47237,12.24
01-03-2024,47286.9,46218,47342.25,46218,172.52
29-02-2024,46120.9,45881.45,46329.65,45661.75,544.73
28-02-2024,45963.15,46640.9,46754.55,45852.55,167.27
27-02-2024,46588.05,46480.2,46722.25,46324.9,157.26
26-02-2024,46576.5,46615.85,46893.15,46513.55,223.68
23-02-2024,46811.75,47060.7,47245.35,46723.15,200.52
22-02-2024,46919.8,46934.55,47024.05,46426.85,177.18
21-02-2024,47019.7,47363.4,47363.4,46886.95,198.95
20-02-2024,47094.2,46444.9,47136.75,46367.8,171.89
19-02-2024,46535.5,46554.9,46717.4,46317.7,158.39
16-02-2024,46384.85,46454.3,46693.4,46264.4,291.38
15-02-2024,46218.9,46027.1,46297.7,45590.2,277.74
14-02-2024,45908.3,45014.65,46170.45,44860.75,279.95
13-02-2024,45502.4,45056.8,45750.4,44819.55,245.86
12-02-2024,44882.25,45664.3,45748.5,44633.85,268.82
09-02-2024,45634.55,44986.75,45718.15,44859.15,275.98
08-02-2024,45012,45973.85,46181.2,44893.75,319.91
07-02-2024,45818.5,45944.6,46062.85,45620.5,283.67
06-02-2024,45690.8,45891.2,45932.15,45527,178.59
05-02-2024,45825.55,45962.25,46048.6,45615.1,265.91
02-02-2024,45970.95,46568.2,46892.35,45901.25,337.04
01-02-2024,46188.65,46164.9,46306.9,45668.35,305.72
31-01-2024,45996.8,45295.65,46179.75,45071.2,373.13
30-01-2024,45367.75,45481.5,45678.7,45206.05,232.11
29-01-2024,45442.35,45171.5,45660.35,45110.9,336.78
25-01-2024,44866.15,45057.95,45139.05,44429,386.81
24-01-2024,45082.4,44489.4,45485.5,44489.4,348.7
23-01-2024,45015.05,46495.45,46580.3,44886.1,422.62
20-01-2024,46058.2,45989.25,46183.7,45640.9,157.2
19-01-2024,45701.15,46103.5,46249.85,45558.05,296.61
18-01-2024,45713.55,45492.75,46184.05,45430.7,275.04
17-01-2024,46064.45,46573.95,47212.75,45979.6,499.65
16-01-2024,48125.1,48109.95,48305.4,48002.85,224.46
15-01-2024,48158.3,47891.05,48248.05,47825.4,167.05
12-01-2024,47709.8,47572.7,47873.7,47408.5,191.64
11-01-2024,47438.35,47538.6,47662.1,47237,132.52
10-01-2024,47360.85,47073.85,47423.45,47010.8,165.16
09-01-2024,47242.65,47705.4,47939.3,47156.05,160.99
08-01-2024,47450.25,48096.65,48154.5,47387.35,231.44
05-01-2024,48159,48245.55,48381.95,47822.85,180.95
04-01-2024,48195.85,47805.4,48281.2,47738.15,175.74
03-01-2024,47704.95,47796.3,47798.75,47481.35,233.35
02-01-2024,47761.65,48194.8,48223.55,47689.8,183.18
01-01-2024,48234.3,48203.45,48450,48044.15,146.86
29-12-2023,48292.25,48374.85,48477.7,48091.85,173.99
28-12-2023,48508.55,48479.05,48636.45,48343.15,391.09
27-12-2023,48282.2,47818.5,48347.65,47806.7,184.93
26-12-2023,47724.85,47576.4,47838.45,47411.65,118.75
22-12-2023,47491.85,47837.75,48071.4,47415.85,165.82
21-12-2023,47840.15,47172.45,47932.4,46919.7,208
20-12-2023,47445.3,48085.35,48166.15,47202.65,242.49
19-12-2023,47870.9,47940.4,48017,47646.05,189.79
18-12-2023,47867.7,48068.5,48076.6,47806.7,157.26
15-12-2023,48143.55,47939.9,48219.95,47632.85,313.87
14-12-2023,47732.3,47567.65,47943.6,47510.85,193.09
13-12-2023,47092.25,47190.75,47201.95,46886.9,202.3
12-12-2023,47097.55,47421.7,47454,47004.05,181.99
11-12-2023,47314.25,47233.3,47588,47186.6,182.5
08-12-2023,47262,46797.2,47303.65,46793.9,218.25
07-12-2023,46841.4,46735.4,46927.7,46507.15,208.15
06-12-2023,46834.55,47256.75,47259.85,46750.2,244.25
05-12-2023,47012.25,46895.9,47230.55,46653.65,326.06
04-12-2023,46431.4,45671.5,46484.45,45484.2,311.17
01-12-2023,44814.2,44580.15,44951.1,44531.75,204.93
30-11-2023,44481.75,44711.2,44764.8,44254.6,343.17
29-11-2023,44566.45,44081.75,44630.35,44003.45,152.34
28-11-2023,43880.95,43851.55,43960.3,43739.8,151.25
24-11-2023,43769.1,43607.35,43806.5,43566.15,96.85
23-11-2023,43577.5,43452.75,43649.65,43451.35,72.28
22-11-2023,43449.6,43663.6,43692.5,43230.95,150.86
21-11-2023,43689.15,43790.95,43790.95,43586.45,108.2
20-11-2023,43584.95,43591.5,43724,43450.05,124.32
17-11-2023,43583.95,43656.25,43872.85,43513.85,227.42
16-11-2023,44161.55,44251.7,44420.95,44064.15,144.31
15-11-2023,44201.7,44398.45,44408.55,44164.55,202.54
13-11-2023,43891.25,43915.1,43970.75,43681.4,169.6
12-11-2023,43996.65,44054.5,44056,43916.6,26.54
10-11-2023,43820.1,43543.25,43908.7,43504.95,89.97
09-11-2023,43683.6,43626.1,43876.75,43542.65,108.89
08-11-2023,43658.65,43791.8,43797.55,43547.75,163.44
07-11-2023,43737.9,43598.85,43799.35,43283.85,198.17
06-11-2023,43619.4,43627.75,43648.7,43415.2,149.91
03-11-2023,43318.25,43318.3,43416.1,43221,124.08
02-11-2023,43017.2,43018.7,43271.5,42796.45,144.71
01-11-2023,42700.95,42694.25,42815.15,42589.65,145.21
31-10-2023,42845.95,43356.85,43356.85,42797.15,157.39
30-10-2023,43039.15,42721.4,43112.5,42390.5,188.98
27-10-2023,42782,42555.6,42840.15,42482.75,213.87
26-10-2023,42280.15,42708.4,42716.2,42105.4,307.07
25-10-2023,42832,43308.3,43397.45,42758.4,188.27
23-10-2023,43151.2,43822.7,43831.3,43029.45,201.4
20-10-2023,43723.05,43584.25,43877.5,43567.45,152.39
19-10-2023,43754.5,43616.75,44058.8,43558.1,156.63
18-10-2023,43888.7,44404.2,44412.5,43861.45,217.18
17-10-2023,44409.5,44589.8,44589.85,44336.95,120.5
16-10-2023,44225.9,44204.75,44356.95,44044.4,140.42
13-10-2023,44287.95,44322.05,44563.05,44203.7,169.91
12-10-2023,44599.2,44571.55,44693.05,44530.05,112.11
11-10-2023,44516.9,44554.9,44710.55,44411.4,213.74
10-10-2023,44360.15,44027.55,44487.25,44004.55,175.26
09-10-2023,43886.5,44057.8,44113.2,43796.75,162.33
06-10-2023,44360.6,44395.4,44500.7,44242.95,157.55
05-10-2023,44213.35,44181.35,44391.85,44108.3,243.4
04-10-2023,43964.05,44108.15,44161.35,43857.5,310.34
03-10-2023,44399.05,44561.5,44566.3,44243.1,192.65
29-09-2023,44584.55,44445.35,44755.05,44344.9,155.98
28-09-2023,44300.95,44700.35,44756.8,44248.2,389.94
27-09-2023,44588.3,44465.9,44668,44182.5,221.85
26-09-2023,44624.2,44722.5,44773.8,44532.45,188.45
25-09-2023,44766.1,44615,44936.55,44400.9,266.51
22-09-2023,44612.05,44707.35,44996.75,44548.9,249.38
21-09-2023,44623.85,45179.6,45276.8,44592.45,257.74
20-09-2023,45384.6,45493.7,45745.15,45276.4,334.01
18-09-2023,45979.85,46100.95,46252.95,45906.9,348.76
